id,text,intent,language,is_code_switched,formality,difficulty
478,"purano pass thaha navai naya rakhna milxa ki nai",password_reset,romanized_nepali,false,informal,medium
479,"password reset link spam folder ma ni chaina",password_reset,code_switched,true,neutral,easy
480,"security questions answer garna birsiye, reset kasari garne?",password_reset,code_switched,true,informal,hard
481,"I tried guessing my password too many times and now I'm blocked.",account_locked,english,false,informal,easy
482,"तपाईंको खाता सुरक्षित राख्न बन्द गरिएको छ भन्ने म्यासेज आयो।",account_locked,nepali_devanagari,false,formal,medium
483,"mero account ban vayo ki k ho khuldai khuldaina",account_locked,romanized_nepali,false,informal,medium
484,"suspicious login attempt bhanera account freeze gardiyo",account_locked,code_switched,true,formal,medium
485,"lock lagyo account ma, unban garna k verification chahincha?",account_locked,code_switched,true,neutral,hard
486,"Does this model come with an HDMI cable in the box?",product_information,english,false,neutral,easy
487,"यो पङ्खामा कति भोल्टको मोटर राखिएको छ?",product_information,nepali_devanagari,false,formal,medium
488,"yesko warranty card ma k k cover hunxa hola",product_information,romanized_nepali,false,informal,medium
489,"product specs ma waterproof lekheko cha, is it really IP68?",product_information,code_switched,true,neutral,hard
490,"yo dress ko fabric cotton ho ki synthetic blend ho?",product_information,code_switched,true,formal,medium
491,"Do you have the 256GB version of this phone available?",product_availability,english,false,formal,easy
492,"यो जुत्ताको ९ नम्बर साइज कहिलेसम्म आउँछ पसलमा?",product_availability,nepali_devanagari,false,neutral,medium
493,"kalo color ko stock baki cha ki sakiyo",product_availability,romanized_nepali,false,informal,easy
494,"limited edition vanya cha, aile out of stock hoki available cha?",product_availability,code_switched,true,neutral,hard
495,"add to cart garda always unavailable vanyo, restock kaile huncha?",product_availability,code_switched,true,informal,medium
496,"Your automated system isn't helping, let me speak to staff.",human_agent_request,english,false,informal,hard
497,"मलाई यो मेसिनसँग होइन, त्यहाँको कर्मचारीसँग कुरा गराइदिनुस्।",human_agent_request,nepali_devanagari,false,formal,medium
498,"customer care ko number deu malai yeta kura bujhena",human_agent_request,romanized_nepali,false,informal,medium
499,"chatbot le malai jhyau lagayo, connect to a human agent",human_agent_request,code_switched,true,informal,easy
500,"can I talk to a live representative? mero issue solve nai vayena",human_agent_request,code_switched,true,neutral,medium
